第1组_BMI误差,第2组_BMI误差
11.428571428571429,16.1
11.428571428571429,16.114285714285714
11.428571428571429,16.114285714285714
11.428571428571429,16.1
11.428571428571429,16.214285714285715
11.428571428571429,16.114285714285714
11.428571428571429,16.228571428571428
11.428571428571429,16.085714285714285
11.428571428571429,16.228571428571428
11.428571428571429,16.214285714285715
11.428571428571429,16.114285714285714
11.428571428571429,16.214285714285715
11.428571428571429,16.114285714285714
11.442857142857143,16.2
11.428571428571429,16.1
11.428571428571429,16.214285714285715
11.428571428571429,16.228571428571428
11.428571428571429,16.228571428571428
11.428571428571429,16.1
11.428571428571429,16.114285714285714
11.428571428571429,16.214285714285715
11.428571428571429,16.114285714285714
11.428571428571429,16.228571428571428
11.428571428571429,16.228571428571428
11.428571428571429,16.1
11.428571428571429,16.242857142857144
11.428571428571429,16.1
11.428571428571429,16.114285714285714
11.428571428571429,16.014285714285716
11.428571428571429,16.1
11.428571428571429,16.1
11.428571428571429,16.228571428571428
11.428571428571429,16.228571428571428
11.428571428571429,16.114285714285714
11.428571428571429,16.214285714285715
11.442857142857143,16.2
11.428571428571429,16.228571428571428
11.442857142857143,16.2
11.428571428571429,16.114285714285714
11.428571428571429,16.242857142857144
11.428571428571429,16.114285714285714
11.442857142857143,16.2
11.428571428571429,16.142857142857142
11.428571428571429,16.1
11.428571428571429,16.085714285714285
11.442857142857143,16.2
11.428571428571429,16.1
11.428571428571429,16.114285714285714
11.428571428571429,16.1
11.428571428571429,16.085714285714285
11.428571428571429,16.114285714285714
11.428571428571429,16.07142857142857
11.428571428571429,16.228571428571428
11.428571428571429,16.214285714285715
11.428571428571429,16.1
11.428571428571429,16.114285714285714
11.428571428571429,16.214285714285715
11.428571428571429,16.1
11.428571428571429,16.1
