聚类组,模拟次数,检测时间(周),时间偏差(周),GAMM误差,时间噪声,聚类噪声,总噪声
第3组,701,22.374513014492074,2.6960838867858286,-0.00157865594454492,0.6598656317095313,-0.04577554594372496,0.661453357896425
第3组,702,21.330975067447174,1.6525459397409286,-0.05178381492807474,0.31601450272554454,-0.24865516949949756,0.4054332531258409
第3组,703,21.70285619359348,2.0244270658872345,-0.0007879170883765514,0.17696767837949973,0.4640721328080634,0.49667003579176494
第3组,704,21.952637296089698,2.2742081683834527,-0.013903792739160314,0.5498400388876225,-0.09376515942466807,0.5579509735975098
第3组,705,21.616806639187132,1.938377511480887,-0.001829021775972616,0.4552570147365813,0.13745486808462395,0.4755587614035538
第3组,706,20.804668577355592,1.126239449649347,-0.025091154828367386,-0.19146190358363488,-0.19763596475408857,0.27630997292672865
第3组,707,20.931340208896223,1.2529110811899784,-0.04481590964042339,0.19665388146486049,0.23196078262775338,0.3073874095166779
第3组,708,24.176034131101318,4.497605003395073,0.01616399238441869,0.41605960260600705,1.0218630371674742,1.103435967466897
第3组,709,20.574094400758625,0.89566527305238,0.01736479403423743,0.21719591937447666,-0.02847115746628981,0.21974123480185945
第3组,710,21.33139571956297,1.6529665918567247,-0.003656351243444247,-0.3218464142273101,-0.2467008985241565,0.40553645531322935
第3组,711,20.775446579611586,1.0970174519053408,0.01088888697290262,0.26647144966145847,0.036209247422176113,0.26914068986882717
第3组,712,24.671735022968715,4.99330589526247,-0.006027101087851842,-1.141018089448474,-0.4458588964849709,1.2250505140486923
第3组,713,19.849072356496038,0.17064322878979254,0.007250820289003636,0.021003025624763787,0.03548249325921849,0.04186536525755385
第3组,714,20.59885474108104,0.9204256133747961,0.007690716955966393,-0.2250158578183308,-0.017364845148021522,0.22581590122050932
第3组,715,20.68097090375326,1.002541776047014,0.04462212505807588,-0.1843769773456297,0.1565611119233512,0.2459621629163427
第3组,716,20.62035697513065,0.9419278474244059,0.017541183908020782,-0.22821852468564555,-0.031808296931368295,0.23109122851432873
第3组,717,21.383833635777336,1.7054045080710907,0.0035530244280883266,0.41503069305403417,-0.052883965675296345,0.41840149854540964
第3组,718,21.059430383846774,1.3810012561405287,0.020333773131622625,-0.3112813401706745,0.1322294425622926,0.33881286951435907
第3组,719,22.763039158976085,3.0846100312698397,-0.032894733127053946,0.30400601174747155,0.6922462524738555,0.7567738055127178
第3组,720,20.943389090230227,1.2649599625239816,0.012580795080616531,-0.03623121420611244,-0.3079644279072414,0.31034346479979913
第3组,721,23.11002170960709,3.431592581900844,0.004713045198529828,-0.841028135874505,0.03805853161266503,0.8419020073358303
第3组,722,23.199307117887052,3.520877990180807,-0.023477471077136543,0.20295951927223438,0.8392967616450051,0.8638071614771359
第3组,723,22.289680546332246,2.6112514186260007,-0.013609743819408618,0.6271612936151799,-0.1300152672512939,0.6406406817041214
第3组,724,24.207954340775036,4.529525213068791,-0.04670280901526918,-1.067201662600711,-0.3062912119138231,1.1112672259736975
第3组,725,21.630708951659926,1.9522798239536812,-0.04901769327618872,-0.26565867341140414,0.395518078321702,0.47896953482671273
第3组,726,22.351565654302973,2.6731365265967284,-0.0030342876212532954,0.31894227569762207,-0.5730367020600626,0.6558234854260858
第3组,727,22.496254962985734,2.817825835279489,0.03897502033070263,-0.21330749237606583,0.6564343643909563,0.6913213531107677
第3组,728,21.6013034789403,1.9228743512340536,-0.006206896692608587,-0.28023324215489054,0.3794519854613096,0.47175523828117066
第3组,729,22.40799717506062,2.7295680473543733,0.004126100737651303,0.38864029688210694,-0.5453414944236631,0.6696683138749687
第3组,730,21.5485633853202,1.8701342576139552,0.012348619578826246,0.45399290268478804,0.06519303764219181,0.45881605927722086
第3组,731,22.184245714452782,2.505816586746537,-0.0026819674695553,-0.24168806014461885,0.5652663839557527,0.6147734511154406
第3组,732,20.717307802338254,1.0388786746320093,-0.00672165589517141,-0.1124438107820704,-0.22863397979793867,0.2548770055525044
第3组,733,20.603242438420295,0.9248133107140504,0.009013224718110623,-0.22359713493465275,-0.03745973535487966,0.22689237259912923
第3组,734,20.482126179123586,0.8036970514173412,0.02014649613981992,-0.0033704061361434787,-0.19611699730022444,0.19717788307589312
第3组,735,21.620596656747075,1.9421675290408302,0.03810525121976664,-0.43881826111425054,-0.1817358203716588,0.476488598881459
第3组,736,21.4806856733171,1.802256545610856,0.008950191095324448,0.39366057687260386,-0.20114521386258272,0.4421630386680215
第3组,737,20.18179344916027,0.5033643214540255,-0.010593627405689721,0.07648613471247627,0.0963772929341746,0.12349468141659117
第3组,738,20.74004334760621,1.0616142198999654,-0.0031782003866225365,-0.21236930861959197,-0.15075124146490237,0.26045491165357265
第3组,739,21.389681030887253,1.711251903181008,0.012037426712043902,0.40099431623166765,0.12377803215751342,0.4198360900836622
第3组,740,21.16606281906765,1.487633691361406,0.07463706832884291,0.2916750627670431,-0.20630299778903277,0.3649739183909236
第3组,741,21.20924347870398,1.5308143509977334,-0.031705283204740996,0.04382023211408972,0.3716527066215015,0.37556779955783404
第3组,742,22.858905087093248,3.180475959387003,0.02773022872138327,-0.34233919719599476,0.7006373683383188,0.7802934149624636
第3组,743,20.792575952983036,1.1141468252767908,0.002463752570416981,0.0457358978515689,0.2694784866893327,0.2733431857892021
第3组,744,20.647033215762473,0.9686040880562281,-0.02368752622737281,0.15330609033671228,0.18001939715493548,0.2376359391698298
第3组,745,20.323848701177017,0.6454195734707717,-0.06295877522180875,-0.12920448301416415,0.06645260839916259,0.15834631341284877
第3组,746,20.451726703504153,0.7732975757979084,0.004584239503604469,0.06891435051087931,-0.17670135519201555,0.1897197192830982
第3组,747,20.427223381076274,0.7487942533700291,0.02560560267532071,0.15426915887986828,0.09640564890286998,0.18370810926644437
第3组,748,21.60027186010415,1.9218427323979057,-0.008965575396976868,0.45760104410130753,-0.11329242330057775,0.4715021423939906
第3组,749,20.368646740972874,0.6902176132666291,-0.008883165339152328,-0.1638688536309819,-0.04175054319968709,0.16933700031075258
第3组,750,20.44071374397741,0.7622846162711632,-0.010364933177864154,0.18669607327780524,-0.003578788085513263,0.18701781557192412
第3组,751,20.56915767917295,0.8907285514667045,-0.028068336530842772,-0.2088525463069181,-0.05786339425107773,0.21853006660125207
第3组,752,23.791455446536098,4.113026318829853,0.05086574191362789,-1.0035666043793263,0.09228885990270082,1.0090839840112493
第3组,753,21.504423720106566,1.8259945924003205,-0.010577830043903709,-0.20318049357059356,0.3991216061275674,0.44798689705601524
第3组,754,22.511205148180764,2.832776020474519,-0.003984056371857345,0.6893474101442859,-0.08828520608841614,0.694989210126231
第3组,755,21.642355581099572,1.9639264533933272,0.0488877354984411,0.4124061898968956,-0.24431186533278493,0.4818269022064093
第3组,756,20.240698752176634,0.5622696244703889,-0.010672797063704269,0.0992036229396962,-0.09525727536278017,0.13794642406044805
第3组,757,22.98841799044928,3.309988862743033,-0.005106986801166898,-0.6627208976569391,0.46928588886193,0.8120679251086932
第3组,758,20.306683161770763,0.6282540340645184,-0.0072905406201900155,-0.09004783626372546,0.12488321079741486,0.1541349445693121
第3组,759,22.09625015433089,2.417821026624644,-0.009112391736980323,0.08825557362053348,0.5865117743832451,0.593184746473171
第3组,760,20.782638389039885,1.10420926133364,0.019154216820223103,-0.21944598462617937,0.15769007202943283,0.2709051180897053
第3组,761,20.64438350192101,0.965954374214764,-0.014412238883572565,0.16046107199092932,0.17380112374633053,0.23698586217241455
第3组,762,21.168235034823454,1.4898059071172085,0.03446553719973035,0.1314276189221946,-0.33931425361870066,0.3655068466921509
第3组,763,20.662529987226083,0.9841008595198382,-0.02370395817001503,0.015900587891116636,0.2397447616832719,0.24143789487729095
第3组,764,20.773795528961006,1.0953664012547613,0.006489017210711423,-0.1293056148152528,0.23549264522170701,0.2687356234678019
第3组,765,20.192155993305903,0.5137268655996579,0.01451318337770109,0.103843957619317,0.06993660456436054,0.1260370131500625
第3组,766,19.95545692551594,0.2770277978096942,0.00444385292464533,-0.018414689259694417,-0.06527231098403119,0.06796560299550841
第3组,767,23.70859165913386,4.030162531427614,0.0054055051224842976,-0.9472119430052889,0.28354079698719686,0.9887543011353319
第3组,768,21.082996403933556,1.4045672762273114,-0.05654790578664267,0.04250797163740972,0.3372547880476419,0.34459452311759353
第3组,769,19.796045313027456,0.11761618532121076,0.004581261391461033,-0.027819669913156167,0.006142834696514762,0.02885578638891277
第3组,770,22.758817940963525,3.0803888132572794,-0.013503456429681817,0.3679574679927658,-0.6599735994713533,0.7557381779335816
第3组,771,22.22554783998254,2.547118712276294,0.053294093489691635,-0.6061536020259956,0.14228713353926234,0.6249064554161662
第3组,772,23.377481062074654,3.699051934368409,-0.01454339985982703,0.4533684596368143,-0.7860268851922544,0.9075201016605516
第3组,773,21.89134598227418,2.2129168545679363,0.02422042132639189,0.15087258635398956,-0.5209666812030312,0.5429138504828098
第3组,774,21.858195069313624,2.1797659416073785,0.00978834225436207,-0.33274773229360155,-0.4185373123475038,0.5347806529949404
第3组,775,21.4305819998744,1.7521528721681534,0.039500052537198994,-0.4279633726890389,0.008711767573448959,0.4298706752129906
第3组,776,23.09365392682412,3.415224799117876,0.011976117815973523,0.7665721164413688,-0.3380492766249259,0.8378863589592429
第3组,777,21.502114041328063,1.8236849136218183,-0.010651111452435736,-0.1560840704931479,0.4191768019603212,0.44742024377375295
第3组,778,21.685156000208988,2.0067268725027425,0.014124947648124428,-0.30441163050451797,-0.3866786884441507,0.4923274957072477
第3组,779,21.049025913742703,1.370596786036458,-0.015076418579531556,-0.18398771489604338,0.28105547363677347,0.33626025172631396
第3组,780,22.283134619689466,2.6047054919832213,0.022000341955668513,0.6028478096595575,0.21084560304736955,0.6390347134404369
第3组,781,20.41317893058128,0.7347498028750366,0.022787591182644826,0.04858467174548902,0.17208954428559253,0.18026246390457218
第3组,782,22.043585194816842,2.365156067110597,-0.018186230618558005,0.38353503021629903,-0.43505913643380434,0.5802640007631494
第3组,783,22.235216954442393,2.556787826736148,0.012915081965504527,0.3923194735794714,-0.48928228175482624,0.6272786621040591
第3组,784,20.910543127802974,1.232114000096729,0.002758426159924304,-0.29437856944083335,-0.06862886133921675,0.3022850834388438
第3组,785,20.594174333982664,0.9157452062764193,0.025479002585466266,0.22052308989667121,-0.03458215306009576,0.22466761684897407
第3组,786,21.10179181189791,1.423362684191666,0.04087697612626155,0.2417858757012403,0.2486228610835759,0.3492057615779351
第3组,787,20.36507238995932,0.6866432622530745,0.010681434072818016,0.1655994428349185,0.029009103450415043,0.1684600741543357
第3组,788,21.390182452873514,1.711753325167269,0.027172790722904346,0.07933556634623574,0.411501105644539,0.41995910823534566
第3组,789,22.263314582613422,2.5848854549071767,0.0407789093467583,0.05340900637830587,-0.6306019372986593,0.6341720939418979
第3组,790,19.988777428976356,0.3103483012701105,0.03058118121640023,-0.010955079570295307,0.06886319229092133,0.0761404075736282
第3组,791,23.761123378586106,4.082694250879861,-0.032117113233552874,0.015901320503313967,1.0010010250855483,1.0016423579194944
第3组,792,20.16706122778018,0.48863210007393576,-0.0002628850750032694,-0.07304512757086824,-0.09505591195359088,0.11988029933119076
第3组,793,23.325009521293445,3.6465803935872003,-0.018493926407228828,-0.4412596698823739,0.7780364974218924,0.8946468090253181
第3组,794,21.573352154924695,1.89492302721845,-0.004046082857602734,0.44392847733332097,0.13798915954435018,0.4648977004952031
第3组,795,20.974993515839827,1.2965643881335822,-0.042702456152689056,0.04505628476380808,-0.3119812357369802,0.3180972492967566
第3组,796,21.70554855498439,2.0271194272781443,-0.012342775317248875,-0.0593293993827984,0.49362473597799467,0.4973305758778568
第3组,797,22.2734282291083,2.594999101402056,-0.006812834948104408,0.38338084125187233,-0.508232445370965,0.6366533614823489
第3组,798,21.49014679874191,1.811717671035666,0.02973688661923529,0.2923760265315312,0.3334639356822567,0.4444842176240593
第3组,799,22.05762191067866,2.3791927829724138,-0.012901197553161745,-0.4725895833636335,-0.34235563451120593,0.5837077485212003
第3组,800,20.205312524259504,0.5268833965532593,-0.005386917394738742,-0.06401222227344877,-0.1121731232994398,0.12926481760384176
第3组,801,22.14624702180801,2.4678178941017634,-0.005980839363170685,0.5268807320358877,0.2982142245369139,0.6054509063056341
第3组,802,21.894652376043645,2.2162232483374,0.03172682405443713,-0.21689083208187424,-0.4975828481717344,0.5437250363928852
第3组,803,21.679244513893412,2.000815386187167,0.0016036733744185007,0.3841178839716821,-0.30563259873864096,0.49087718012442744
第3组,804,21.24691238593124,1.568483258224994,-0.022280871738678047,0.37349023061173287,-0.08992725881038013,0.3848094352858177
第3组,805,20.26916543312455,0.5907363054183037,-0.011915680802387649,-0.04516074470674019,0.13719819305821646,0.14493039877779743
第3组,806,23.227574990497143,3.5491458627908976,-0.01554057592580726,-0.5133048436415593,0.7031848170703351,0.8707423608417314
第3组,807,22.032172791388206,2.3537436636819606,0.03596659205662375,0.4052907251897202,-0.4097689798853349,0.5774640980573986
第3组,808,21.611027744749954,1.932598617043709,-0.007757468692914912,0.011305490508790974,-0.4739426889642231,0.4741409757222046
第3组,809,22.047535288356322,2.3691061606500767,-0.03819804618023227,0.5720320109632546,-0.09566722053629474,0.5812331110525211
第3组,810,21.362505322655032,1.684076194948787,0.0007479203232645622,-0.0886130285248255,-0.40355379166605,0.4131688407627046
第3组,811,20.81739397487445,1.1389648471682037,-0.02054769602901943,-0.253830005654377,-0.11502332424827384,0.2794320037213447
第3组,812,22.83228784057531,3.1538587128690665,0.035046270510208616,-0.6029737910414106,-0.48363604251436615,0.7737631778383378
第3组,813,22.84906798426102,3.170638856554774,0.04098037983022937,0.4079652710666575,0.6610463157175283,0.7778799942479813
第3组,814,22.070860321675077,2.3924311939688323,-0.01682670249446445,0.42926541567987897,-0.3999562349143797,0.5869556413073674
第3组,815,21.47509713226891,1.7966680045626653,-0.0013088398680876027,-0.4134691747744175,0.15277131659244259,0.44079195401439264
第3组,816,22.61522107990699,2.936791952200746,0.05835492688068849,-0.7169185616577018,-0.04188951835413518,0.720508329784285
第3组,817,20.96695439396472,1.2885252662584747,-0.03856646072010174,-0.27615058612552185,-0.14895791774245948,0.31612494265418817
第3组,818,19.904252378353753,0.2258232506475082,0.014329792911298147,-0.044692393113378574,-0.029440726360013766,0.05540315275944744
第3组,819,22.741885381413415,3.0634562537071695,-0.01990976680441832,0.24720794595429205,0.7094859361881681,0.7515839680341431
第3组,820,22.105623325047908,2.427194197341663,0.015260978049585717,0.13182771403761434,-0.5805085387671294,0.5954843467472178
第3组,821,19.891996658762714,0.2135675310564693,-0.016967662768859203,-0.03936561745259902,0.03013012269264085,0.05239635207469782
第3组,822,21.174087719472166,1.4956585917659204,-0.004213690400341914,-0.3668215879804148,0.00843438659768818,0.36694273595827237
第3组,823,22.11031285211538,2.4318837244091362,0.01593106587034137,0.5501501938625886,-0.2303348253330852,0.5966348685989044
第3组,824,20.066411134451734,0.38798200674548866,-0.0018646026238578093,-0.06870250605058127,0.06585623965724828,0.09518694964315211
第3组,825,22.31857796859029,2.640148840884045,0.04784634375793029,-0.2606418609907414,0.5910424122794687,0.6477303338773417
第3组,826,22.546830389020784,2.8684012613145384,0.01155827187806568,0.6547370341652566,0.25772265950536705,0.7037294556708871
第3组,827,20.937710121493122,1.2592809937868772,-0.012070182715839496,0.3056597939054981,0.043320017460481766,0.3089501947465348
第3组,828,23.26906331473444,3.5906341870281935,-0.003237823371664153,0.17656700999718017,-0.8630385265403773,0.8809210468665826
第3组,829,20.928371056942257,1.2499419292360123,0.005697466114070073,-0.29363633140505035,0.0882324359430251,0.3066589620304249
第3组,830,20.73198703999804,1.0535579122917937,0.006666566435134093,0.1638695872359938,-0.19978336439692107,0.2584783886878785
第3组,831,23.06630154080098,3.3878724130947333,-0.024615381398995214,-0.4884435684610824,-0.6720640696341857,0.8311757637622007
第3组,832,22.063105450260508,2.384676322554263,-0.010990782723739169,-0.4474902700308583,0.37672106164927155,0.5850530722655212
第3组,833,20.71189618230784,1.0334670546015943,-0.023407717933810676,-0.2493817609566868,0.03934560948124965,0.25354932644788847
第3组,834,21.185755403478776,1.507326275772531,-0.011598763696911787,0.04564667800173364,0.3667939289661565,0.36980526883526227
第3组,835,23.162976747701784,3.4845476199955385,-0.019283505721039346,0.6010607904235068,-0.6076163986810944,0.8548939205092096
第3组,836,20.033414658459172,0.35498553075292705,0.01431820331506622,0.03935784420153993,0.07636035078988491,0.08709164149973601
第3组,837,21.77678595387069,2.0983568261644443,0.022878216643826985,-0.2822356579281483,-0.4299380775027905,0.514807857253298
第3组,838,22.131681449951103,2.4532523222448575,-0.011708164197957059,-0.5921586868095867,-0.10708606316930462,0.6018774097754798
第3组,839,20.243586939967308,0.565157812261063,0.047717752359873064,0.11925361910401452,-0.052218786468018585,0.13865500791488228
第3组,840,22.548608157426578,2.870179029720333,-0.008336128767595902,0.45445373923738647,0.5378210811394947,0.7041656108244191
第3组,841,21.728645997738006,2.050216870031761,-0.015911544272862985,0.3569513489552585,-0.35403221640297905,0.5029972693895384
第3组,842,22.750988376112076,3.072559248405831,-0.035548679865340715,-0.10552183886931829,0.7455480736363175,0.7538172837109499
第3组,843,20.915103904973996,1.2366747772677513,0.0007957714499070554,0.18921663412184858,-0.2371717315428167,0.30340401797540506
第3组,844,21.87676886223817,2.198339734531924,-0.021483035980736306,-0.3251757058694648,0.4297489973858846,0.5393375207389408
第3组,845,21.553956056126708,1.875526928420463,0.04023291532215516,0.20647108084023896,-0.40924196620225656,0.46013908940639364
第3组,846,20.23615083790285,0.5577217101966063,-0.004670078078662558,0.09579541551047366,-0.09759126102283838,0.1368306452886665
第3组,847,21.575789988505054,1.897360860798809,0.0008052704624334952,0.13644577368552044,0.4450485789574516,0.4654957950929363
第3组,848,21.43374044903747,1.7553113213312237,-0.03392330211612668,-0.3856997929978455,-0.18852183313658655,0.43064556460530495
第3组,849,21.082640189661312,1.404211061955067,0.016193351059814187,0.3030744329291521,0.16299946662382894,0.3445071300184166
第3组,850,21.253827449303138,1.575398321596893,-0.0005332453062930956,-0.30604085107995727,-0.23606265199348264,0.3865059670257335
第3组,851,21.227072978981617,1.5486438512753722,0.044075106927181765,0.34980831243037663,0.14158919875606202,0.3799420636102485
第3组,852,23.677316979861203,3.998887852154958,-0.007738040175387852,0.9467154522717711,0.2572755725756256,0.9810814161322271
第3组,853,20.01396782140671,0.33553869370046385,-0.00015559628478428717,0.0820048284207756,-0.007201540502512019,0.08232058236027005
第3组,854,20.684594530130806,1.0061654024245605,-0.024149543982395005,0.009372714149216485,-0.24548819919397805,0.2468511782199607
第3组,855,20.538425445008887,0.8599963173026417,0.016147960419508018,-0.13285716761385957,-0.16311072318807426,0.21099026430388623
第3组,856,20.331196656819685,0.65276752911344,0.008126498637748622,-0.0504422449563697,-0.15178029602938195,0.16014905032223747
第3组,857,21.98413958143402,2.3057104537277766,-0.020086168604291216,0.5565883072489008,-0.09899254564319986,0.5656796991481291
第3组,858,20.01699364432426,0.338564516618014,0.007710757418485387,0.035186885667222084,-0.0748456959706614,0.08306293341953176
第3组,859,21.919378697590002,2.2409495698837567,0.003236476201582962,-0.5044267239325075,0.21866353445345477,0.5497913566937578
第3组,860,22.58641152249215,2.907982394785904,0.02620320444741437,-0.20152520234778262,0.6838844586156941,0.7134402342458048
第3组,861,19.86820457433582,0.18977544662957513,-0.017273670186231584,0.03496869522107841,0.025427802610162573,0.046559236170160355
第3组,862,20.273169536464064,0.5947404087578185,-0.025791810129662595,0.04828222244501051,0.1352558427021594,0.14591275975412613
第3组,863,21.069055154776038,1.3906260270697928,-0.011299818240426177,0.31893324930116634,0.12063883832704654,0.3411741970239922
第3组,864,22.62698139870266,2.948552270996416,0.009320182227950247,0.677819016677328,0.2525327706111039,0.7233935895476974
第3组,865,20.5274999260007,0.8490707982944556,-0.03178759588282845,0.14670062396748168,0.1444349470156113,0.2083098131242523
第3组,866,20.369701444234718,0.6912723165284724,0.00931040045507281,0.06822603761991426,-0.15498788966092122,0.16959575969785823
第3组,867,20.423476390083596,0.7450472623773514,-0.004151981240115465,0.03855265469119021,0.17862869159311803,0.18278882786490452
第3组,868,22.326587546882692,2.648158419176447,0.0159336805393918,-0.6488060953567013,0.03001451781790882,0.6496953923396579
第3组,869,22.62162696209633,2.9431978343900838,-0.06793949677665292,0.4176074122317496,-0.5851390547598461,0.7220799397424148
第3组,870,22.488539291323903,2.810110163617658,0.004723933674102335,0.164515217226994,0.6694952936675673,0.6894284012800928
第3组,871,21.152046432805093,1.4736173050988484,-0.034012241477912084,-0.3576464758609849,0.04049489347391846,0.36153515826762667
第3组,872,23.64263351700392,3.9642043892976737,0.00173761890656156,0.4465008953289492,-0.8640200600025243,0.9725722250484966
第3组,873,21.326541752091043,1.6481126243847974,0.02009460117547048,-0.3234139541605612,-0.24185734911299162,0.404345589888321
第3组,874,22.288076289465412,2.609647161759167,-0.024708715243374067,-0.0009056263328093099,-0.6397694918371749,0.6402470956229555
第3组,875,22.599708215469345,2.9212790877631,0.03346455322910371,0.20376015687099233,-0.6863120932694046,0.7167024258496317
第3组,876,20.2291173551787,0.550688227472456,0.008476916651797665,0.017852359422964908,-0.13365183342472517,0.135105060714537
第3组,877,21.65942006280516,1.9809909350989159,0.06245138959640051,0.3824132642893925,0.29337522004688626,0.48601347769845754
第3组,878,22.522531844412313,2.844102716706068,-0.01151930251947422,-0.1166044064631048,-0.68785973808359,0.697768085551047
第3组,879,21.128000393441663,1.4495712657354183,0.01163057099397859,0.18166909619210955,-0.30551243352663987,0.35563573742282073
第3组,880,21.854220702350442,2.1757915746441974,0.041354207615245366,0.4856169294015817,0.2177485536939201,0.5338055874985757
第3组,881,21.16963930399374,1.4912101762874954,-0.03539171687546884,-0.10323841641622583,-0.34919404244245394,0.3658513680783847
第3组,882,22.881840693655537,3.203411565949292,-0.05219479600138163,-0.6786481531284302,-0.3929163634391254,0.7859204038148405
第3组,883,21.148293856557927,1.4698647288516824,-0.014318133764052509,0.19919416994557493,0.30026570910901046,0.3606145065877533
第3组,884,23.10566111438307,3.4272319866768264,0.009494838888728267,0.5566797041914313,-0.6300923095564492,0.8408321851513313
第3组,885,23.956731068427576,4.278301940721331,-0.026057207735981032,-0.49150440506149795,-0.9270775373203247,1.0496324682829563
第3组,886,20.247132907241028,0.5687037795347827,0.014187429872177434,0.1335950362639052,-0.037660330548361626,0.13952497044523593
第3组,887,22.717072887006893,3.0386437593006477,0.05167914973871263,0.7435761123429621,0.013743049239122567,0.7454965062072246
第3组,888,21.026853477155694,1.3484243494494486,0.016981790070349972,0.3192140495166801,-0.08518339761621121,0.33082049790221957
第3组,889,21.435311650778193,1.7568825230719476,-0.001450391803866366,-0.3061077168637458,0.3034529952666581,0.4310310409891918
第3组,890,22.575717899252393,2.8972887715461475,0.020077642651127728,0.4341782730202397,0.562446852993035,0.7108166760417435
第3组,891,20.722303304220024,1.0438741765137785,0.023163493183162187,0.2515263433991963,0.04226689291597759,0.2561025948267364
第3组,892,21.73796017218845,2.059531044482206,0.018037047167653038,0.5030158461767468,0.04427214397287598,0.5052823956040738
第3组,893,21.012025514542962,1.3335963868367173,-0.00524081800374887,0.14281446110784238,0.2943213121825585,0.3271826267999799
第3组,894,20.689107852742392,1.010678725036147,0.0019431274714500697,0.13155849815649037,-0.21017133206817615,0.24795847032290136
第3组,895,21.309625173205234,1.6311960454989887,-0.013090407071359843,0.3688146470021579,-0.15479236438358732,0.4001953006621661
第3组,896,20.495966106550984,0.8175369788447391,0.028036561692409798,-0.07934762491858444,0.18206475434916847,0.20057335104139762
第3组,897,23.797003461300335,4.11857433359409,-0.021794813319443218,0.6502397186831601,0.7731187793769733,1.0104451260044385
第3组,898,21.89468513386892,2.2162560061626735,0.0009703212806629456,-0.29995517599445337,-0.4535103148868449,0.5437330731508029
第3组,899,21.83269735023638,2.154268222530135,0.00012686687330128638,0.16688821552512548,-0.5014848618772421,0.5285250791290805
第3组,900,24.12844968079721,4.450020553090965,0.008642801116219866,-1.0287854136943655,-0.3653346564884305,1.0917616666072045
第3组,901,23.16197044210099,3.4835413143947456,0.03382826447973245,-0.5629153461183669,0.64218651180929,0.8546470349349227
第3组,902,20.87508848115022,1.1966593534439767,0.03007651085157269,0.2836480400997578,0.06951502074063766,0.2935866912276677
第3组,903,22.49013284188588,2.811703714179636,0.016941114211374845,0.6123705336071867,-0.3171215517812094,0.6898193606917653
第3组,904,21.271600938586918,1.5931718108806727,0.0006244182731804317,0.2035238856657749,0.3336978432920279,0.39086648942116553
第3组,905,21.420608677848072,1.7421795501418273,-0.015383423718877326,-0.4235420628337512,-0.05537694226721368,0.42742383467660067
第3组,906,20.752885182824258,1.074456055118013,0.043662754074756005,-0.24324455543375612,0.09172521239947208,0.26360550910648006
第3组,907,21.26514327271675,1.5867141450105038,-0.036554253522112064,-0.032996966938831786,0.38615488918271096,0.3892821749289749
第3组,908,23.758734225377154,4.080305097670909,0.012222164529686698,0.6886331835442676,0.7264629968392908,1.0010562064943342
第3组,909,22.0931091420888,2.4146800143825544,0.011522523183522771,-0.4506804703837378,0.3843290939515253,0.5924141350300669
第3组,910,24.028642899931327,4.350213772225082,0.00680531364871708,-0.39087201900556034,-0.9931007677285445,1.067275213990452
第3组,911,20.557057462620328,0.8786283349140831,-0.009286761356662445,-0.21407268832089063,-0.023523702840705325,0.2155614168091465
第3组,912,22.114963265295493,2.4365341375892484,0.02071556196580815,-0.5062395894754,0.317219551411636,0.5977757943055074
第3组,913,20.62140124547022,0.9429721177639756,0.010564509153827213,0.21711487496806234,-0.07919062315994636,0.23134742830323243
第3组,914,21.636802832727888,1.9583737050216428,-0.026350526841344646,0.39431122981311845,0.2732590978398483,0.4804645988767519
第3组,915,20.43724611244441,0.7588169847381643,-0.021379593000891303,-0.09731252867604123,0.15726208505488398,0.18616707181996142
第3组,916,21.116020816348957,1.437591688642712,-0.011298916191876627,0.24408668942851255,0.2543402725632557,0.3526966851429616
第3组,917,21.35317114832195,1.6747420206157067,0.02857851755502714,-0.22986185519606916,-0.33936439200945295,0.41087880780561964
第3组,918,21.643717068945442,1.9652879412391968,0.016564262796043498,0.06614864434500106,0.4773145108146735,0.48216092768380653
第3组,919,21.38450207436545,1.706072946659205,0.010437249644538337,-0.41775371726291655,0.02387397927313362,0.41856549231089424
第3组,920,20.807841542044397,1.1294124143381516,0.0029101298827792187,-0.0004486247695601086,-0.2770727780534983,0.27708842353732793
第3组,921,23.376026978330437,3.6975978506241916,0.010539557398712776,0.2777599101887013,0.8635297966140312,0.9071633588381236
第3组,922,21.16155959989772,1.4831304721914762,0.058603994190252647,-0.14494702427913206,0.32856758456797197,0.36386910505188247
第3组,923,20.498529073436416,0.8200999457301705,-0.009932283226562049,-0.12033861564865442,-0.1609418241285846,0.20120214566490952
第3组,924,21.24808907874076,1.5696599510345166,0.03788143738016066,-0.17159375258905943,-0.34266768950577037,0.38509812341376765
第3组,925,26.02620159451274,6.3477724668064965,-0.004715424568719312,-0.8456967504324595,-1.3077172439004408,1.557353402062438
第3组,926,20.84415958806613,1.1657304603598853,-0.003922948386557912,0.061620868718726574,-0.2792538300868548,0.28599864091263105
第3组,927,20.847037454868833,1.1686083271625876,0.011695441297990725,-0.22554699272853923,0.17661073438610997,0.2867046926306641
第3组,928,19.911633433083033,0.2332043053767876,0.027169738096663034,-0.03973718493699175,0.03092255524107786,0.057214010151320965
第3组,929,20.672977876558292,0.994548748852047,0.06117196096285169,-0.0922570366670137,0.21744700259166053,0.2440011650765565
第3组,930,21.660945837738698,1.9825167100324528,-0.017246365969773147,-0.01217964181770974,0.48592933648910575,0.48638780913455637
第3组,931,22.209753227415778,2.5313240997095328,0.0011161538838995262,0.5771824812521037,-0.22921424879462152,0.6210314277991978
第3组,932,23.902271763787414,4.223842636081169,-0.004869666420590824,0.8902859802763982,0.5303072528664088,1.0362715005105911
